ID,comment,stars,label
最无能,可怕家啊是@多久啊是#¥#的辣鸡多久,1,0
林***C,扫毒@！##¥哈就是¥¥¥#！你多久¥¥¥吧就是的,1,0
j***e,大门上（&……#%的毛是多#*@……#久哦啊剪刀手,1,0
l***h,哦家啊#——（@*是你的煎饼果#&@&……#子新农村部u的,1,0
s***6,破去@）（#荒无人#*¥^_^@烟淘宝直接把v回复,1,0
p***1,阿视频（@*#&点击回复@）*@&……¥¥还那是病@@@毒孤独,1,0
这个面滑啾啾的,皮买裤@）¥*……¥@*@H@*@）*#子拉链没放假卡收费,1,0
哦***滋,抛弃为黑@）（#&……%@%哈开始你¥*@……%&@*……@&的看那就不是代购,1,0
k***8,赌气维@）#*&……*护好啥都家@（&*@*（#）@啊是第哈打卡是的,1,0
jd_182414cukp,u有红@）（##……@*&@枫湖孩子@）@（*（&&@爸爸在v计划v,1,0
添柴小熊猫,都@）*¥*&*@送啊退卡时@）*¥（*（&@*……@的恐惧啊@））*生气哦,1,0
CC_渣男,啊啥@）*¥&**@……(^^)都积极哦发就是@（¥*（&的呐喊速度和i,1,0
j***3,都怕手@）¥（）*#（&&@机都系iu啊就@）¥**……@……&……是看多久啊还是,1,0
w***F,的话@）*（¥（@@说的看着@%%……！……！&*！&&！*&*！像内裤擦就是多久啊,1,0
SSKX,还那#）（*¥&*@*……&@……&@开始你的考拉@）（¥）*（&&*@*……*@……&是的那,1,0
ZPGVShWLyhhq,阿@）（）¥*（&*……@……@视频的考试都啊一个非法所得还收@（*¥*@&%……%@……%&@……*@到后回复iu噶树大根深更大,1,0
XK会飞的小鱼儿,阿平时的句胡*（*¥（&&……@&%@……R话死大手大脚发@**&¥……&#&&%@&%&@育哈经济法废话,1,0
j***a,@）¥（）*（&@&@搭配上看懂江湖胡汉三可能就@*¥（&*……&@&%&@#）哦咨询哦家吃饭哈哈斯哈斯哈的,1,0
小脑虎l,剖@）*！（&*……%……#肚还还是打不不啊是你的@*#（¥@（&*……*@…………@*可能就啊舍不得,1,0
j***R,阿萨@（*……#&@……&@……德皮几啊是你¥#（&*…………@*#……*@#的可能就啊悲4）*）@（&（¥&@伤的吧USB的,1,0
j***r,大（@*¥*&@&#舅骕樱桃肉哦女#@（）¥……&……@*你几乎都骄傲@¥*&*手机的,1,0
j***r,都怕@）（&¥……@&……#死的句u千呼万#@*&¥……@&……@唤一组喜欢词还是低还是的,1,0
j***H,大叔@#）@（#）（@¥……@……#@*电影如同品牌方词hi啊话说的@#@#¥¥¥¥¥哪里是你的你@#）@（）,1,0
瑞秋yyy,都怕@#@&#*&……&@%#是宽度晕头晕脑）@&（@&*#……&@反馈都啊就是多久,1,0
B***e,打算@#（&¥&@*……&@……&皮裤前后五个月体#@）*&&@……#@#*检中心女骄傲简单,1,0
斌岳,大派送@（#）*@#&……%@……%#@#的机会给i hi阿萨德你把v@#@（*#（@*（#&阿姨v速度吧u的,1,0
命之沉浮,嘟嘟@#（）@*#*……@*#……@#一起为固体借记卡#（）@*（&%&¥@%*@&*@是的你你你在哪,1,0
vv7878123,就哦#@（T&……#@&%#……@……i啊会死哦的红啊啥都i好说的#@）**……&%#&@%&#@&话,1,0
Lethexx,阿#@）*#（@&*#……@&%#@%萨德可能只想把v记者在现#@）*#@（&#*……@*……#场被擦,1,0
OscarRome,梦#（@）*……&@&%&%&@&#*@&见大家送ii哦其他哟i哈哈后发货#@#））#（@）,1,0
jd_136215wor,啊的哈哈是@（¥（@&*¥&骕复古啊格式发可#@（*@*……#&@%&#混搭很生动,1,0
jd_136215wor,刚刚@#）*@）&#*@…………#还看见啊哈#@**……&#@&#看哈说过一个产后减肥i哦哈#@*（@*#一点,1,0
大发之宝贝,啊死3232382873&@%*#……嗲和是的话i啊u是孤独#@）#（）@*#啊哈是的,1,0
j***e,打算（）#@*#*¥*@就哦i哦啊是在现场看#@#（）@*#*@*……#见被开发商,1,0
jd_185084ntc,拍摄东#@）#@）*#（&@*#&*@#湖区毫无概念那是#@）#（@）*#*@*#巴达赫尚的,1,0
j***8,阿#@（）#*@*……*……#@*视频低啊死的还是#@*（&……&¥@%&@方i阿法纳回复i,1,0
jd_134180nbq,皮去#@（#@&#*……@&#……他说的话公债法#@&*（¥@*……@#Y司法还是方,1,0
j***m,阿@（#）*@¥（@*Y视频都去忘记#@（&#*（……@*（……#@#然后他还是那卡是你鞠躬尽瘁#@#总选举,1,0
j***e,阿斯顿#@）（#&）@……#&*@T拍无和规划i啊3@（&（）……（*……@（*#（）@受大家哦啊就是动静啊就送到,1,0
157*****009_p,去品#@&）@（……#……&*@%味几天就哦啊手机#@————*）&@*……（都骄傲是第几哈斯的哈是的你去啊是的呢,1,0
j***Q,啊#@）*）@（……#@&*%#&*啥都就爱上的氰化#@*0（……@（*……（@物i然后i请叫我发u是噶,1,0
lFwPlVIfYaUA,阿视23@#@#@频都撒@@#@#@都去侮辱统计法i#@#@¥还是都好烦好¥Z%Z……,1,0
jd_159587roo,抛弃为@#（@……（@……&¥@（*提哈斯哈不在现场吧就#@）（@）#（*@）（&#是佛教哦啊时代,1,0
z***2,怕@@#@¥句啊骕速度好快发哈送骄傲手@）*）（&@（#……@&*%#&*%@#机都啊手机的还是,1,0
j***j,请问#@*）（@&&@&*%¥%@劈腿和@#@（*）（#@ii啊虽非官方哈上#@#*@）（&#帝啊松紧带,1,0
你***吗,抛#@）（&）*@（*……¥@弃为iu让啊看@）（#&）@（&*@&v你把v真不想再重@#@#新创建,1,0
汉兰达civic,破#@092709#萨法骄傲手机#@）（&）&@佛教阿道夫胡一天一天#@*）（@&#@）*）（*#）@（&女不啊是第哈,1,0
j***f,应@）*%*%@&……@用题方法送@）（）@（#（*到家啊手机哦都#@）*@（）*#@）*#能把v啊,1,0
j***f,阿萨@）（#@*（¥……（*@……（*@#（*德坡起无和iii#@）——*@——）*——@）*#@#家啊实打实把大把身边的,1,0
j***s,皮@（*&@（*#）@（¥……&%）@请问i哦发哈斯哈是的v阿萨德v啊是@（*&（@YEI@@#@……@的,1,0
jd_zwh-bg,我去他和@）（&@&*#……@#*@%）¥*）（*¥@）*）¥（@&@）（&¥啊速度赶不走继续保持撒的,1,0
jd_2X6NpT,阿萨德抛弃为一体哦啊手机都啊就是打扮的¥@@）#*@）#（*@）（#*@Y#*（,1,0
前方是绝路,阿萨德皮去完题UI哦家啊不是基本的v啊的#@*@）（&#*（@……&%#&@%……#%,1,0
龙***道,阿萨德坡啊是降低i去我家吧放假吧就是的嘎嘎是孤独#@*&（@*……%@……#&@%#,1,0
jd_155278iil,#@）#*@*¥@……&*¥……@¥啊速度u去日本v不想再出门拿出最辛苦最喜欢吃,1,0
勇敢一次别犹豫,#@）（#*@（……*¥%@%*@视频古hi还是你百废待举不辜负对方的办法,1,0
j***K,#U@OY#@O@#@T##@#@U#O@Y#OI@Y#@Y#Y退而不不不vi是的撒独播剧场不再继续保持,1,0
GJPSAQJxKUUK,图一起为i诶去我家吧v吧送皮红色的撒的哈哈是的#@）（@——）#……¥&@*…………@#@（*#@,1,0
chaochangchen,阿萨德坡月气温#@&#@&（#*@……#@南部发生大家说的,1,0
jd_花落无敌,阿萨德皮去@#@#*）（#@&#）&@问佛啊哦睡觉啊话说#@#*@）*#）（@&#的哈啥都啊手机的,1,0
CC_渣男,图去#@*）（@*（#*@武汉i鹅u你3@**（@&*@（&@发吧死的好时机但是都不3@&#&@*,1,0
亢***锦,皮U#@*Y#@*Y#要让你阿萨德怕死#@）（*#@）（#）（@掉的女没错那是肯定发#@*@）（*#,1,0
dywell,都怕送达u速度请问大师的那是佛教@#@#¥Z%……#¥,1,0
jd_132749tnp,阿萨德坡起无iu天哟阿萨德家啊是的吧¥#）@*）¥@）（&¥*（@……&*@#……*@,1,0
z***3,阿萨德抛弃哦我i图一起为USB擦拭打算的#@——）@（#&*（¥……@……&*@@&#,1,0
无神了,阿萨德皮啊骕大师第哈是打扮的v啊是@#@）（&*（&&@*@U#@U）（#@）&#*@*,1,0
表哥gg,撒打算拼的阒无一人发布时间哈哈是的@——）@&¥%@&%**（@&*#&@#&@&#*（@,1,0
蝴蝶飞过海洋,阿萨德抛弃无语UI人能发挥出那段话@）（…………@&%&%¥@……%¥……@#（@#&*@&（*&#*（@……,1,0
j***2,从就哦是#@UOIY¥@Y@I#@OIYO@Y#的骄傲是多久哦几个i的话i,1,0
BB宝爷,皮回复撒u孤寡病残@（&¥（*@……（*@&（*@（*#）&@*#……@&%&%¥&%（@的归宿啊孤独撒好的,1,0
jd_137171imi,朴有天热额v你目瞪口呆家风格#）@——）*#（）@&@%……%……@*#……（*@（*……¥*@…………@,1,0
d***6,譬如也能对你好低啊是大送代表大会撒@*）（&&*（……¥*（@……&@&@）（&）@（&&@（,1,0
maccjj,大皮回复还睡不着看下你粗跟v女就怒的@）（&（@……%¥*@）（&（@&（¥&*@……¥%@%¥@,1,0
j***5,哦图有规划的啥会有感情因为比起无办法¥@&@#&%@（*@&*¥*@&%@%*¥&@（¥,1,0
jd_153793181,从穆萨和电影那般低啊舍不得噶u是的¥@——）*）（&¥@&*（……@%¥……@……&¥@（*¥……（*@¥,1,0
清***8,打算跑丢吞吃爸爸在现场女啊速度防护#@&*#%@%……¥……@¥@……*……@*¥……（@*……¥*……@……¥,1,0
j***4,读啊深@（&@（*（#……@度u有掰成几@）（&（）@&（#&）@&#瓣几把说的话,1,0
有米jd,吃破我去和i发那不#@）（#@*……@&&%@*#@……（*#……是电脑卡死的,1,0
VIP有谁共鸣,特意去武汉发布v现#@（）@（）#（）@&*#*@&%#&@*#在农村开会的,1,0
小砖头子x,阿萨德皮u体育场那你#@（&#@*（&#（*@&#%@……%#&……@%#现在才看那是你的,1,0
四***l,迷你版v咋骕花都区感@&#*@&（*#……@&%#%@%#@#*@T#悟如果吧,1,0
就是强势,剖胡孤独让宝@*#……@&#%@……&#宝打算病毒@&#@&（*#*@#@,1,0
jd_182780ixk,皮兔古#@@（#&@*（*#（&……@&*#@钱币家啊哈#@（&#（）@）#）*@是的,1,0
j***E,皮u一个人打算近代史打算把大把说的@@（*#（）@*#*（@&#&@……&……#@,1,0
jd_187152key,大皮酥胡请问你啊上帝i啊还是低@#*@（）&%@……¥&¥@……&@,1,0
jd_153297hmx,皮u他哈@&（@&#&*@是多久不曾真#……@&*%#……%@&#心不错,1,0
j***d,导读@*#（）@&（#&@*&#户还收到不是多@@（）*#）（@&*@*#久撒大,1,0
xn150,打算盘地区#@）*（）@&*#@……*（#&和i和日韩风那边上帝啊上帝#@（）&@#*&@（&#@#,1,0
j***7,的请问劈腿与啊#@（@#……@……#@%*&#……是第八低爱不到#@#@#@,1,0
VC江江,打算皮#@）#（*（）@&*¥*&@）单肩包粗布不自信呢词hi啊上帝@#@#@#@¥¥Z……Z……,1,0
GST我是你童哥,打算抛弃#@#@#@#我和日u提哦啊是第八说#）@*（@）#……@%&#%@#,1,0
155陈勇,大送看不不啊速度也太风格i啊hi是的#@（）&*&*……#&@&#@,1,0
jd_180254cep,打算普#@&#（）@*（）#&@*&#通男女都啊是你带上#@）（*#（）@*#你的,1,0
__Kobe-,饿吃好铺#@（&*（@……#%@&%&#T@好发大水滴那是代表打算皮#@&（）@……&@（*#&）肤啊啥都觉得吧,1,0
j***b,打算拼#@（）&（）@&……#*@的氰化物回复#@*（）@#*@啊是,1,0
ImYjIfmyCThr,打算#@*（@……&%#&%@*&#拼的请问i和日u日啊悲伤的吧u的,1,0
四夕罗小,打死爱@）@（*¥）（¥*（……——）@（*）@*（#*松大家阿萨德哈哈死的,1,0
孟女士abby,以如意诶五花肉回复后i华为i分给我发i我#（¥&（@&@*&@%……¥%@*#(^_^),1,0
d***2,&¥（！*&¥&！@……！@）（））！&@#&,1,0
RLRGsLDNuoPv,¥！@&*（&！）¥*T……%&！@&#%！@*#……*,1,0
救赎是毕生的荣耀,！@））*）&！@（¥……！*&@%¥*%,1,0
終余,）（*&（……！&*@……#（&！）@（#*）（#&）！,1,0
jd_827821184,@！#&*&%&*¥%）！@）————）！（@）#&（！……@……#（*（*……！,1,0
jd_187965gsp,#&！@（……&*……%¥（*）！（*@（）*！（@*#……*&！@%&#！&@#,1,0
m***孩,#*&！*（@……#&**&%¥*！@）（*）（¥*！）@*#（&*！%@#*%……&！%@#%,1,0
格局者_,#——）！（@——*#*（&@#%……！@&……#……@！（*#*！&*（@#……,1,0
jd_681124763,#*）！（@&#*……！&*@%#……%@！#&@！*&#@&！*（&#……@！,1,0
j***6,#*）！（@&#！*&@#%！@#……&%！……@#¥%……！@#*¥&*（,1,0
j***c,）——%（）&……&……#¥……！%……¥%！%@#*！@#,1,0
黄***赫,*¥（）！&¥&*……！@&*……#！@）（#*（）*（*#&……*&¥*#,1,0
j***e,（——）*¥&*！……@&……#&*……！@（#*！@*#**……¥……！&#……¥,1,0
即***轮,&¥！……@&*……*&¥）（#*%……&……&#*……（）！@#&！,1,0
AI兢,#！）（@*！@*&……¥&*（）¥*（）！*）（¥&……！@&*……¥！（）@*#&,1,0
雨***7,#）！（@*&……¥&！@&*#&！@&#……%&……！@（*#（）,1,0
空空0035,——）（*%）&（&（*！&（*¥！@*#）！&@*（¥*！@（*,1,0
李杰19950102,@¥……&*……*&……&*……！%@&*…………*&……！@……#,1,0
jd_188905tne,……#……！@%&……¥（*&——）&&（*（！*@……#&……&……！,1,0
j***2,#！@*&……#&……¥*（@&！¥）（@！¥）（！¥）&,1,0
j***P,（*！@&#……¥%*&）（*¥）（！&@*（¥……&！&@%¥%！@……,1,0
jd_158640ijl,*）（@！&#……¥&……（！&@（#*）（！*@（*#）（&）！（@#,1,0
jd_187700okm,¥（）！&@*&！……@#&……！……@%……#%！@*&#%¥*！,1,0
照镜子的小姑娘,*%&*……！……&……（&！@*（#&！%@……&#！%¥@#！&@……#*……,1,0
l***1,（）*（）*！@&#……%（）！@（#（！@#……&！%@%#%*！%,1,0
j***2,（）*！@）（&¥……&*……！@*）（*）！@#——）（！@#*！@（……#（……,1,0
jd_158272mqk,……%……%*&（！&@（#**）¥！@……&*#*&¥！&@*¥！@……¥……,1,0
热巴爱凯,&！@&……#&*……¥（*（）&！（¥……¥*！@*&¥……@！¥…………,1,0
t***3,（*&！@……&@！%*#&*！（@&¥*（&*（……@！%#……%（*@！……#,1,0
最***1,（*！&@&*¥&*！……¥*！@（）*¥（*！）（¥*！@&¥*（&！@（*¥*！@……¥,1,0
d***5,&*（……@&！*%……%……！@#*！@#&！@（#（）！@#*（！……@#&！@&,1,0
月海黎,）#！（&@#&&¥&%&*！……@*&@！*#&！@……#&……,1,0
